x,y,z,roll,pitch,yaw,v
2.361986083984375000e+02,2.150934982299804688e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.752703094482421875e+01,2.999999940805659904e+00
2.361986083984375000e+02,2.150934982299804688e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.752703094482421875e+01,2.999999940805659904e+00
2.361986083984375000e+02,2.150934982299804688e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.752703094482421875e+01,2.999999940805659904e+00
2.361789550781250000e+02,2.165805816650390625e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.752569580078125000e+01,2.999999940805659904e+00
2.361789550781250000e+02,2.165805816650390625e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.752569580078125000e+01,2.999999940805659904e+00
2.361789550781250000e+02,2.165805816650390625e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.752569580078125000e+01,2.999999940805659904e+00
2.361593170166015625e+02,2.180676651000976562e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.754277801513671875e+01,2.999999940805659904e+00
2.361593170166015625e+02,2.180676651000976562e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.754277801513671875e+01,2.999999940805659904e+00
2.361593170166015625e+02,2.180676651000976562e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.754277801513671875e+01,2.999999940805659904e+00
2.361357574462890625e+02,2.195489501953125000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.933686065673828125e+01,2.999999940805659904e+00
2.361357574462890625e+02,2.195489501953125000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.933686065673828125e+01,2.999999940805659904e+00
2.361357574462890625e+02,2.195489501953125000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.933686065673828125e+01,2.999999940805659904e+00
2.361114196777343750e+02,2.210290718078613281e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.933599853515625000e+01,2.999999940805659904e+00
2.361114196777343750e+02,2.210290718078613281e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.933599853515625000e+01,2.999999940805659904e+00
2.360870361328125000e+02,2.225091171264648438e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.953890228271484375e+01,2.999999958916595766e+00
2.360870361328125000e+02,2.225091171264648438e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.953890228271484375e+01,2.999999958916595766e+00
2.360870361328125000e+02,2.225091171264648438e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.953890228271484375e+01,2.999999958916595766e+00
2.360870361328125000e+02,2.225091171264648438e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.953890228271484375e+01,2.999999958916595766e+00
2.360621795654296875e+02,2.239883804321289062e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.953504180908203125e+01,2.999999976264189794e+00
2.360621795654296875e+02,2.239883804321289062e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.953504180908203125e+01,2.999999976264189794e+00
2.360373382568359375e+02,2.254676628112792969e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.953885650634765625e+01,2.999999954540661040e+00
2.360373382568359375e+02,2.254676628112792969e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.953885650634765625e+01,2.999999954540661040e+00
2.360373382568359375e+02,2.254676628112792969e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.953885650634765625e+01,2.999999954540661040e+00
2.360118103027343750e+02,2.269457626342773438e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.002397155761718750e+02,2.999999940805659904e+00
2.360118103027343750e+02,2.269457626342773438e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.002397155761718750e+02,2.999999940805659904e+00
2.360118103027343750e+02,2.269457626342773438e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.002397155761718750e+02,2.999999940805659904e+00
2.359851379394531250e+02,2.284218788146972656e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.002377166748046875e+02,2.999999940805659904e+00
2.359851379394531250e+02,2.284218788146972656e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.002377166748046875e+02,2.999999940805659904e+00
2.359584808349609375e+02,2.298979949951171875e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.002406005859375000e+02,2.999999940805659904e+00
2.359584808349609375e+02,2.298979949951171875e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.002406005859375000e+02,2.999999940805659904e+00
2.359584808349609375e+02,2.298979949951171875e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.002406005859375000e+02,2.999999940805659904e+00
2.359298400878906250e+02,2.313703155517578125e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.014373168945312500e+02,2.999999940805659904e+00
2.359298400878906250e+02,2.313703155517578125e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.014373168945312500e+02,2.999999940805659904e+00
2.359298400878906250e+02,2.313703155517578125e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.014373168945312500e+02,2.999999940805659904e+00
2.359001007080078125e+02,2.328405380249023438e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.014391098022460938e+02,2.999999940805659904e+00
2.359001007080078125e+02,2.328405380249023438e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.014391098022460938e+02,2.999999940805659904e+00
2.359001007080078125e+02,2.328405380249023438e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.014391098022460938e+02,2.999999940805659904e+00
2.358703460693359375e+02,2.343107414245605469e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.014130706787109375e+02,2.999999940805659904e+00
2.358703460693359375e+02,2.343107414245605469e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.014130706787109375e+02,2.999999940805659904e+00
2.358403472900390625e+02,2.357804489135742188e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.015480804443359375e+02,2.999999979949769191e+00
2.358403472900390625e+02,2.357804489135742188e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.015480804443359375e+02,2.999999979949769191e+00
2.358103179931640625e+02,2.372500801086425781e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.015476684570312500e+02,2.999999958114844656e+00
2.358103179931640625e+02,2.372500801086425781e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.015476684570312500e+02,2.999999958114844656e+00
2.357800903320312500e+02,2.387192916870117188e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.019328994750976562e+02,2.999999940805659904e+00
2.357800903320312500e+02,2.387192916870117188e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.019328994750976562e+02,2.999999940805659904e+00
2.357800903320312500e+02,2.387192916870117188e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.019328994750976562e+02,2.999999940805659904e+00
2.357490692138671875e+02,2.401868820190429688e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.019313812255859375e+02,2.999999940805659904e+00
2.357490692138671875e+02,2.401868820190429688e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.019313812255859375e+02,2.999999940805659904e+00
2.357490692138671875e+02,2.401868820190429688e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.019313812255859375e+02,2.999999940805659904e+00
2.357180633544921875e+02,2.416544723510742188e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.019351425170898438e+02,2.999999940805659904e+00
2.357180633544921875e+02,2.416544723510742188e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.019351425170898438e+02,2.999999940805659904e+00
2.356862335205078125e+02,2.431202888488769531e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.025727691650390625e+02,2.999999940805659904e+00
2.356862335205078125e+02,2.431202888488769531e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.025727691650390625e+02,2.999999940805659904e+00
2.356862335205078125e+02,2.431202888488769531e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.025727691650390625e+02,2.999999940805659904e+00
2.356535797119140625e+02,2.445843124389648438e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.025721359252929688e+02,2.999999940805659904e+00
2.356535797119140625e+02,2.445843124389648438e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.025721359252929688e+02,2.999999940805659904e+00
2.356209259033203125e+02,2.460483551025390625e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.025663681030273438e+02,2.999999940805659904e+00
2.356209259033203125e+02,2.460483551025390625e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.025663681030273438e+02,2.999999940805659904e+00
2.356209259033203125e+02,2.460483551025390625e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.025663681030273438e+02,2.999999940805659904e+00
2.355882110595703125e+02,2.475122451782226562e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.026073684692382812e+02,2.999999982771990314e+00
2.355882110595703125e+02,2.475122451782226562e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.026073684692382812e+02,2.999999982771990314e+00
2.355554656982421875e+02,2.489760780334472656e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.026053085327148438e+02,2.999999960836334800e+00
2.355554656982421875e+02,2.489760780334472656e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.026053085327148438e+02,2.999999960836334800e+00
2.355227050781250000e+02,2.504398727416992188e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.027153167724609375e+02,2.999999940805659904e+00
2.355227050781250000e+02,2.504398727416992188e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.027153167724609375e+02,2.999999940805659904e+00
2.354896850585937500e+02,2.519030952453613281e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.027144393920898438e+02,2.999999940805659904e+00
2.354896850585937500e+02,2.519030952453613281e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.027144393920898438e+02,2.999999940805659904e+00
2.354896850585937500e+02,2.519030952453613281e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.027144393920898438e+02,2.999999940805659904e+00
2.354566650390625000e+02,2.533663177490234375e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.027107162475585938e+02,2.999999940805659904e+00
2.354566650390625000e+02,2.533663177490234375e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.027107162475585938e+02,2.999999940805659904e+00
2.354566650390625000e+02,2.533663177490234375e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.027107162475585938e+02,2.999999940805659904e+00
2.354234924316406250e+02,2.548291778564453125e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.028766174316406250e+02,2.999999940805659904e+00
2.354234924316406250e+02,2.548291778564453125e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.028766174316406250e+02,2.999999940805659904e+00
2.354234924316406250e+02,2.548291778564453125e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.028766174316406250e+02,2.999999940805659904e+00
2.353900604248046875e+02,2.562914466857910156e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.028753738403320312e+02,2.999999940805659904e+00
2.353900604248046875e+02,2.562914466857910156e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.028753738403320312e+02,2.999999940805659904e+00
2.353566284179687500e+02,2.577537345886230469e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.028666305541992188e+02,2.999999940805659904e+00
2.353566284179687500e+02,2.577537345886230469e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.028666305541992188e+02,2.999999940805659904e+00
2.353566284179687500e+02,2.577537345886230469e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.028666305541992188e+02,2.999999940805659904e+00
2.353232574462890625e+02,2.592161369323730469e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.028484420776367188e+02,2.999999984811468234e+00
2.353232574462890625e+02,2.592161369323730469e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.028484420776367188e+02,2.999999984811468234e+00
2.352899017333984375e+02,2.606785774230957031e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.028485031127929688e+02,2.999999962793313379e+00
2.352899017333984375e+02,2.606785774230957031e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.028485031127929688e+02,2.999999962793313379e+00
2.352565460205078125e+02,2.621410179138183594e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.027286148071289062e+02,2.999999940805659904e+00
2.352565460205078125e+02,2.621410179138183594e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.027286148071289062e+02,2.999999940805659904e+00
2.352565460205078125e+02,2.621410179138183594e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.027286148071289062e+02,2.999999940805659904e+00
2.352234954833984375e+02,2.636041641235351562e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.027285385131835938e+02,2.999999940805659904e+00
2.352234954833984375e+02,2.636041641235351562e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.027285385131835938e+02,2.999999940805659904e+00
2.352234954833984375e+02,2.636041641235351562e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.027285385131835938e+02,2.999999940805659904e+00
2.351904449462890625e+02,2.650673103332519531e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.027282562255859375e+02,2.999999940805659904e+00
2.351904449462890625e+02,2.650673103332519531e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.027282562255859375e+02,2.999999940805659904e+00
2.351904449462890625e+02,2.650673103332519531e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.027282562255859375e+02,2.999999940805659904e+00
2.351575775146484375e+02,2.665308570861816406e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.024995346069335938e+02,2.999999940805659904e+00
2.351575775146484375e+02,2.665308570861816406e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.024995346069335938e+02,2.999999940805659904e+00
2.351575775146484375e+02,2.665308570861816406e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.024995346069335938e+02,2.999999940805659904e+00
2.351251068115234375e+02,2.679953002929687500e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.024978942871093750e+02,2.999999940805659904e+00
2.351251068115234375e+02,2.679953002929687500e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.024978942871093750e+02,2.999999940805659904e+00
2.351251068115234375e+02,2.679953002929687500e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.024978942871093750e+02,2.999999940805659904e+00
2.350926513671875000e+02,2.694597625732421875e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.025031280517578125e+02,2.999999940805659904e+00
2.350926513671875000e+02,2.694597625732421875e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.025031280517578125e+02,2.999999940805659904e+00
2.350926513671875000e+02,2.694597625732421875e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.025031280517578125e+02,2.999999940805659904e+00
2.350603027343750000e+02,2.709244728088378906e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.024207458496093750e+02,2.999999986209719527e+00
2.350603027343750000e+02,2.709244728088378906e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.024207458496093750e+02,2.999999986209719527e+00
2.350280456542968750e+02,2.723893737792968750e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.024230346679687500e+02,2.999999964129952623e+00
2.350280456542968750e+02,2.723893737792968750e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.024230346679687500e+02,2.999999964129952623e+00
2.349957733154296875e+02,2.738542556762695312e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.024026184082031250e+02,2.999999942050247448e+00
2.349957733154296875e+02,2.738542556762695312e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.024026184082031250e+02,2.999999942050247448e+00
2.349957733154296875e+02,2.738542556762695312e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.024026184082031250e+02,2.999999942050247448e+00
2.349642181396484375e+02,2.753207015991210938e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.021246032714843750e+02,2.999999940805659904e+00
2.349642181396484375e+02,2.753207015991210938e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.021246032714843750e+02,2.999999940805659904e+00
2.349642181396484375e+02,2.753207015991210938e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.021246032714843750e+02,2.999999940805659904e+00
2.349327087402343750e+02,2.767872428894042969e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.021227798461914062e+02,2.999999940805659904e+00
2.349327087402343750e+02,2.767872428894042969e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.021227798461914062e+02,2.999999940805659904e+00
2.349015655517578125e+02,2.782545471191406250e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.015929031372070312e+02,2.999999940805659904e+00
2.349015655517578125e+02,2.782545471191406250e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.015929031372070312e+02,2.999999940805659904e+00
2.349015655517578125e+02,2.782545471191406250e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.015929031372070312e+02,2.999999940805659904e+00
2.348714294433593750e+02,2.797239494323730469e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.015948562622070312e+02,2.999999940805659904e+00
2.348714294433593750e+02,2.797239494323730469e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.015948562622070312e+02,2.999999940805659904e+00
2.348714294433593750e+02,2.797239494323730469e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.015948562622070312e+02,2.999999940805659904e+00
2.348412780761718750e+02,2.811933326721191406e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.015921783447265625e+02,2.999999940805659904e+00
2.348412780761718750e+02,2.811933326721191406e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.015921783447265625e+02,2.999999940805659904e+00
2.348113098144531250e+02,2.826630973815917969e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.014798278808593750e+02,2.999999987128593837e+00
2.348113098144531250e+02,2.826630973815917969e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.014798278808593750e+02,2.999999987128593837e+00
2.347814636230468750e+02,2.841330909729003906e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.014823150634765625e+02,2.999999965007611902e+00
2.347814636230468750e+02,2.841330909729003906e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.014823150634765625e+02,2.999999965007611902e+00
2.347516021728515625e+02,2.856030654907226562e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.014754714965820312e+02,2.999999942886807158e+00
2.347516021728515625e+02,2.856030654907226562e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.014754714965820312e+02,2.999999942886807158e+00
2.347227325439453125e+02,2.870750045776367188e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.010603332519531250e+02,2.999999940805659904e+00
2.347227325439453125e+02,2.870750045776367188e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.010603332519531250e+02,2.999999940805659904e+00
2.347227325439453125e+02,2.870750045776367188e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.010603332519531250e+02,2.999999940805659904e+00
2.346939544677734375e+02,2.885471343994140625e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.010594253540039062e+02,2.999999940805659904e+00
2.346939544677734375e+02,2.885471343994140625e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.010594253540039062e+02,2.999999940805659904e+00
2.346939544677734375e+02,2.885471343994140625e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.010594253540039062e+02,2.999999940805659904e+00
2.346656188964843750e+02,2.900201225280761719e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.003096389770507812e+02,2.999999940805659904e+00
2.346656188964843750e+02,2.900201225280761719e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.003096389770507812e+02,2.999999940805659904e+00
2.346387786865234375e+02,2.914958953857421875e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.003108825683593750e+02,2.999999940805659904e+00
2.346387786865234375e+02,2.914958953857421875e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.003108825683593750e+02,2.999999940805659904e+00
2.346387786865234375e+02,2.914958953857421875e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.003108825683593750e+02,2.999999940805659904e+00
2.346119232177734375e+02,2.929716682434082031e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.003048477172851562e+02,2.999999940805659904e+00
2.346119232177734375e+02,2.929716682434082031e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.003048477172851562e+02,2.999999940805659904e+00
2.346119232177734375e+02,2.929716682434082031e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.003048477172851562e+02,2.999999940805659904e+00
2.345852813720703125e+02,2.944478034973144531e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.001762924194335938e+02,2.999999987727728801e+00
2.345852813720703125e+02,2.944478034973144531e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.001762924194335938e+02,2.999999987727728801e+00
2.345587768554687500e+02,2.959242057800292969e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.001753158569335938e+02,2.999999965582420991e+00
2.345587768554687500e+02,2.959242057800292969e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.001753158569335938e+02,2.999999965582420991e+00
2.345322723388671875e+02,2.974006080627441406e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.001578674316406250e+02,2.999999943437058114e+00
2.345322723388671875e+02,2.974006080627441406e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.001578674316406250e+02,2.999999943437058114e+00
2.345322723388671875e+02,2.974006080627441406e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.001578674316406250e+02,2.999999943437058114e+00
2.345069122314453125e+02,2.988790130615234375e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.967784118652343750e+01,2.999999940805659904e+00
2.345069122314453125e+02,2.988790130615234375e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.967784118652343750e+01,2.999999940805659904e+00
2.345069122314453125e+02,2.988790130615234375e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.967784118652343750e+01,2.999999940805659904e+00
2.344816894531250000e+02,3.003576660156250000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.967471313476562500e+01,2.999999940805659904e+00
2.344816894531250000e+02,3.003576660156250000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.967471313476562500e+01,2.999999940805659904e+00
2.344816894531250000e+02,3.003576660156250000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.967471313476562500e+01,2.999999940805659904e+00
2.344569549560546875e+02,3.018371009826660156e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.879627990722656250e+01,2.999999940805659904e+00
2.344569549560546875e+02,3.018371009826660156e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.879627990722656250e+01,2.999999940805659904e+00
2.344569549560546875e+02,3.018371009826660156e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.879627990722656250e+01,2.999999940805659904e+00
2.344340209960937500e+02,3.033194541931152344e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.879737091064453125e+01,2.999999940805659904e+00
2.344340209960937500e+02,3.033194541931152344e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.879737091064453125e+01,2.999999940805659904e+00
2.344340209960937500e+02,3.033194541931152344e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.879737091064453125e+01,2.999999940805659904e+00
2.344340209960937500e+02,3.033194541931152344e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.879737091064453125e+01,2.999999940805659904e+00
2.344110870361328125e+02,3.048018074035644531e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.880314636230468750e+01,2.999999940805659904e+00
2.344110870361328125e+02,3.048018074035644531e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.880314636230468750e+01,2.999999940805659904e+00
2.343883361816406250e+02,3.062844657897949219e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.864944458007812500e+01,2.999999988137407314e+00
2.343883361816406250e+02,3.062844657897949219e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.864944458007812500e+01,2.999999988137407314e+00
2.343657836914062500e+02,3.077674102783203125e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.865138244628906250e+01,2.999999965979628591e+00
